epoch,class,threshold_id,threshold_value,auc,sens,spec,ppv,npv,alert_rate,ece,tp,fp,tn,fn
7,Cardiomegaly,18,0.4824916143571177,0.802,0.06481481481481452,0.9976038338658145,0.4374999999999863,0.9737525987525987,0.004140786749482402,0.3129383138502422,14,18,7494,202
7,Cardiomegaly,19,0.49014029772050915,0.802,0.03703703703703687,0.9978700745473907,0.3333333333333195,0.973001038421599,0.003105590062111801,0.3129383138502422,8,16,7496,208
7,Cardiomegaly,20,0.4977889810839007,0.802,0.018518518518518434,0.9986687965921192,0.2857142857142653,0.972517500648172,0.0018115942028985507,0.3129383138502422,4,10,7502,212
7,Cardiomegaly,21,0.5054376644472922,0.802,0.009259259259259217,0.9990681576144834,0.22222222222219754,0.9722762015805155,0.0011645962732919255,0.3129383138502422,2,7,7505,214
7,Cardiomegaly,22,0.5130863478106837,0.802,0.009259259259259217,0.9996006389776356,0.39999999999992,0.9722905606629547,0.0006469979296066253,0.3129383138502422,2,3,7509,214
7,Cardiomegaly,23,0.5207350311740753,0.802,0.009259259259259217,0.9997337593184238,0.499999999999875,0.9722941481097875,0.0005175983436853002,0.3129383138502422,2,2,7510,214
7,Cardiomegaly,24,0.5283837145374667,0.802,0.009259259259259217,0.9998668796592118,0.6666666666664445,0.9722977346278316,0.00038819875776397513,0.3129383138502422,2,1,7511,214
7,Cardiomegaly,25,0.5360323979008582,0.802,0.009259259259259217,0.9998668796592118,0.6666666666664445,0.9722977346278316,0.00038819875776397513,0.3129383138502422,2,1,7511,214
7,Cardiomegaly,26,0.5436810812642497,0.802,0.009259259259259217,0.9998668796592118,0.6666666666664445,0.9722977346278316,0.00038819875776397513,0.3129383138502422,2,1,7511,214
7,Cardiomegaly,27,0.5513297646276413,0.802,0.009259259259259217,0.9998668796592118,0.6666666666664445,0.9722977346278316,0.00038819875776397513,0.3129383138502422,2,1,7511,214
7,Cardiomegaly,28,0.5589784479910327,0.802,0.009259259259259217,0.9998668796592118,0.6666666666664445,0.9722977346278316,0.00038819875776397513,0.3129383138502422,2,1,7511,214
7,Cardiomegaly,29,0.5666271313544242,0.802,0.0046296296296296086,0.9998668796592118,0.49999999999975,0.9721718871343514,0.0002587991718426501,0.3129383138502422,1,1,7511,215
7,Cardiomegaly,30,0.5742758147178157,0.802,0.0046296296296296086,0.9998668796592118,0.49999999999975,0.9721718871343514,0.0002587991718426501,0.3129383138502422,1,1,7511,215
7,Cardiomegaly,31,0.5819244980812073,0.802,0.0046296296296296086,0.9999999999999999,0.9999999999989999,0.9721754885466545,0.00012939958592132506,0.3129383138502422,1,0,7512,215
7,Consolidation,0,0.35432910919189453,0.794,0.9202453987730033,0.49527154823020797,0.0743310208126858,0.992957746478873,0.522256728778468,0.3327153413161234,300,3736,3666,26
7,Consolidation,1,0.3590653231067042,0.794,0.8926380368098131,0.5301269927046743,0.07720880870257361,0.9911593836827479,0.4877070393374741,0.3327153413161234,291,3478,3924,35
7,Consolidation,2,0.3638015370215139,0.794,0.8773006134969298,0.5624155633612536,0.08113475177304963,0.9904829883416605,0.4561335403726708,0.3327153413161234,286,3239,4163,40
7,Consolidation,3,0.36853775093632357,0.794,0.8619631901840463,0.5925425560659281,0.08522899605702151,0.9898442789438048,0.4266304347826087,0.3327153413161234,281,3016,4386,45
7,Consolidation,4,0.3732739648511333,0.794,0.8496932515337396,0.619021885976763,0.08944139489828865,0.9894191319369464,0.4007505175983437,0.3327153413161234,277,2820,4582,49
7,Consolidation,5,0.37801017876594295,0.794,0.8128834355828195,0.6440151310456632,0.09137931034482756,0.9873653686826842,0.3752587991718426,0.3327153413161234,265,2635,4767,61
7,Consolidation,6,0.38274639268075267,0.794,0.7822085889570528,0.6677924885166171,0.09395725865880616,0.9858396489828478,0.35119047619047616,0.3327153413161234,255,2459,4943,71
7,Consolidation,7,0.38748260659556233,0.794,0.760736196319016,0.6887327749256956,0.0971786833855799,0.9849304482225655,0.3302277432712215,0.3327153413161234,248,2304,5098,78
7,Consolidation,8,0.39221882051037205,0.794,0.751533742331286,0.7116995406646851,0.10298444724674229,0.9848569826135725,0.3078416149068323,0.3327153413161234,245,2134,5268,81
7,Consolidation,9,0.3969550344251817,0.794,0.7177914110429425,0.7334504188057281,0.1060262800181241,0.9833363521101248,0.2855848861283644,0.3327153413161234,234,1973,5429,92
7,Consolidation,10,0.4016912483399914,0.794,0.6809815950920224,0.750067549310997,0.1071428571428571,0.9816124469589814,0.26811594202898553,0.3327153413161234,222,1850,5552,104
7,Consolidation,11,0.4064274622548011,0.794,0.6472392638036789,0.7704674412320993,0.11047120418848162,0.9802337573049156,0.24715320910973085,0.3327153413161234,211,1699,5703,115
7,Consolidation,12,0.4111636761696108,0.794,0.6380368098159489,0.7878951634693325,0.11698537682789645,0.9801680672268906,0.23007246376811594,0.3327153413161234,208,1570,5832,118
7,Consolidation,13,0.41589989008442046,0.794,0.6134969325153355,0.8047824912185895,0.12158054711246194,0.9792865362485614,0.2128623188405797,0.3327153413161234,200,1445,5957,126
7,Consolidation,14,0.4206361039992302,0.794,0.5889570552147221,0.8199135368819237,0.1259016393442622,0.9783975495727872,0.1973343685300207,0.3327153413161234,192,1333,6069,134
7,Consolidation,15,0.42537231791403984,0.794,0.5398773006134953,0.8334233990813292,0.1249112845990063,0.9762620667827187,0.182324016563147,0.3327153413161234,176,1233,6169,150
7,Consolidation,16,0.43010853182884956,0.794,0.5214723926380351,0.8485544447446635,0.13168086754453903,0.9757651079695508,0.16705486542443065,0.3327153413161234,170,1121,6281,156
7,Consolidation,17,0.4348447457436592,0.794,0.47546012269938503,0.8632801945420155,0.1328191945158525,0.9739368998628256,0.15100931677018634,0.3327153413161234,155,1012,6390,171
7,Consolidation,18,0.43958095965846894,0.794,0.4141104294478515,0.8784112402053498,0.13043478260869554,0.9714627222471237,0.13392857142857142,0.3327153413161234,135,900,6502,191
7,Consolidation,19,0.4443171735732786,0.794,0.3527607361963179,0.890975412050797,0.12472885032537948,0.968997942991478,0.1193064182194617,0.3327153413161234,115,807,6595,211
7,Consolidation,20,0.4490533874880883,0.794,0.30368098159509105,0.9039448797622263,0.12222222222222207,0.9671870482798496,0.1048136645962733,0.3327153413161234,99,711,6691,227
7,Consolidation,21,0.453789601402898,0.794,0.26073619631901757,0.9189408268035665,0.12408759124087573,0.9657816271475222,0.08863871635610766,0.3327153413161234,85,600,6802,241
7,Consolidation,22,0.4585258153177077,0.794,0.22392638036809745,0.9317751958930017,0.12629757785467105,0.9646153846153845,0.07479296066252587,0.3327153413161234,73,505,6897,253
7,Consolidation,23,0.46326202923251736,0.794,0.190184049079754,0.9463658470683598,0.13507625272331125,0.9636813867106891,0.0593944099378882,0.3327153413161234,62,397,7005,264
7,Consolidation,24,0.4679982431473271,0.794,0.14723926380368052,0.9564982437179139,0.12972972972972938,0.9622179940201141,0.04787784679089027,0.3327153413161234,48,322,7080,278
7,Consolidation,25,0.47273445706213674,0.794,0.11349693251533707,0.9677114293434206,0.13405797101449227,0.9612184648416531,0.03571428571428571,0.3327153413161234,37,239,7163,289
7,Consolidation,26,0.4774706709769464,0.794,0.07668711656441694,0.9764928397730342,0.12562814070351697,0.9600212511621729,0.025750517598343684,0.3327153413161234,25,174,7228,301
7,Consolidation,27,0.4822068848917561,0.794,0.04907975460122684,0.9829775736287488,0.11267605633802738,0.9591352491431583,0.018374741200828156,0.3327153413161234,16,126,7276,310
7,Consolidation,28,0.48694309880656583,0.794,0.030674846625766774,0.9901378005944338,0.12048192771084193,0.9586657946370175,0.01074016563146998,0.3327153413161234,10,73,7329,316
7,Consolidation,29,0.4916793127213755,0.794,0.018404907975460065,0.9947311537422318,0.13333333333333036,0.9583496030196537,0.005822981366459627,0.3327153413161234,6,39,7363,320
7,Consolidation,30,0.49641552663618516,0.794,0.009202453987730033,0.997838422048095,0.15789473684209696,0.9581009210014267,0.002458592132505176,0.3327153413161234,3,16,7386,323
7,Consolidation,31,0.5011517405509949,0.794,0.006134969325153355,0.9990543096460415,0.22222222222219754,0.9580256509910609,0.0011645962732919255,0.3327153413161234,2,7,7395,324
7,Edema,0,0.32738110423088074,0.877,0.9312499999999942,0.693446088794926,0.06034831915755364,0.9979083475945996,0.31948757763975155,0.3065948598009706,149,2320,5248,11
7,Edema,1,0.3326474658904537,0.877,0.8937499999999945,0.7255549682875263,0.0644144144144144,0.9969135802469135,0.28726708074534163,0.3065948598009706,143,2077,5491,17
7,Edema,2,0.3379138275500267,0.877,0.8624999999999946,0.7519820295983086,0.06848635235732006,0.9961491335550497,0.26074016563146996,0.3065948598009706,138,1877,5691,22
7,Edema,3,0.34318018920959964,0.877,0.8312499999999948,0.7764270613107821,0.0728767123287671,0.9954260545485345,0.2361542443064182,0.3065948598009706,133,1692,5876,27
7,Edema,4,0.34844655086917264,0.877,0.812499999999995,0.7966437632135306,0.07789095266626718,0.995048687902294,0.21596790890269152,0.3065948598009706,130,1539,6029,30
7,Edema,5,0.3537129125287456,0.877,0.7937499999999951,0.8161997885835094,0.08366271409749666,0.9946859903381641,0.19642857142857142,0.3065948598009706,127,1391,6177,33
7,Edema,6,0.35897927418831854,0.877,0.7562499999999953,0.8323202959830865,0.08705035971223016,0.9938466393183968,0.17986542443064182,0.3065948598009706,121,1269,6299,39
7,Edema,7,0.36424563584789155,0.877,0.7249999999999955,0.8479122621564481,0.09155485398579315,0.9931899086828663,0.16394927536231885,0.3065948598009706,116,1151,6417,44
7,Edema,8,0.3695119975074645,0.877,0.6937499999999956,0.8631078224101479,0.09677419354838702,0.9925543230512078,0.14842132505175984,0.3065948598009706,111,1036,6532,49
7,Edema,9,0.3747783591670375,0.877,0.6749999999999958,0.8753964059196616,0.10275927687916261,0.9922120712895012,0.13599896480331264,0.3065948598009706,108,943,6625,52
7,Edema,10,0.38004472082661045,0.877,0.6312499999999961,0.8878171247357293,0.1063157894736841,0.9912953673650043,0.1229296066252588,0.3065948598009706,101,849,6719,59
7,Edema,11,0.3853110824861834,0.877,0.6187499999999961,0.8974630021141647,0.11314285714285702,0.9910987888515977,0.11322463768115942,0.3065948598009706,99,776,6792,61
7,Edema,12,0.3905774441457564,0.877,0.5874999999999964,0.909090909090909,0.12020460358056251,0.990498128419234,0.10119047619047619,0.3065948598009706,94,688,6880,66
7,Edema,13,0.39584380580532935,0.877,0.5437499999999966,0.9203224101479914,0.12608695652173893,0.9896277351520317,0.08928571428571429,0.3065948598009706,87,603,6965,73
7,Edema,14,0.40111016746490236,0.877,0.5124999999999968,0.9297040169133192,0.13355048859934832,0.9890357042451503,0.07945134575569358,0.3065948598009706,82,532,7036,78
7,Edema,15,0.4063765291244753,0.877,0.47499999999999704,0.937367864693446,0.13818181818181793,0.9882975759264417,0.07116977225672878,0.3065948598009706,76,474,7094,84
7,Edema,16,0.41164289078404825,0.877,0.4312499999999973,0.9475422832980971,0.14806866952789666,0.9874690167997795,0.06030020703933747,0.3065948598009706,69,397,7171,91
7,Edema,17,0.41690925244362126,0.877,0.38124999999999765,0.9556025369978857,0.15365239294710287,0.9864957031782838,0.05137163561076605,0.3065948598009706,61,336,7232,99
7,Edema,18,0.4221756141031942,0.877,0.2937499999999982,0.9630021141649048,0.14373088685015245,0.9847317930009457,0.04231366459627329,0.3065948598009706,47,280,7288,113
7,Edema,19,0.4274419757627672,0.877,0.2124999999999987,0.970005285412262,0.13026819923371596,0.9831257533145841,0.03377329192546584,0.3065948598009706,34,227,7341,126
7,Edema,20,0.43270833742234016,0.877,0.14999999999999908,0.9758192389006342,0.11594202898550669,0.981917298231618,0.026785714285714284,0.3065948598009706,24,183,7385,136
7,Edema,21,0.4379746990819131,0.877,0.11874999999999926,0.9807082452431288,0.11515151515151446,0.981356604522015,0.021350931677018632,0.3065948598009706,19,146,7422,141
7,Edema,22,0.44324106074148606,0.877,0.09374999999999942,0.9858615221987314,0.12295081967213015,0.9809361030765185,0.015786749482401656,0.3065948598009706,15,107,7461,145
7,Edema,23,0.44850742240105906,0.877,0.05624999999999965,0.9885042283298096,0.09374999999999903,0.9802148846960167,0.012422360248447204,0.3065948598009706,9,87,7481,151
7,Edema,24,0.45377378406063207,0.877,0.04374999999999973,0.9922040169133192,0.10606060606060447,0.980031323414252,0.008540372670807454,0.3065948598009706,7,59,7509,153
7,Edema,25,0.459040145720205,0.877,0.03749999999999977,0.9945824524312895,0.12765957446808238,0.9799505272750942,0.006081780538302277,0.3065948598009706,6,41,7527,154
7,Edema,26,0.46430650737977797,0.877,0.012499999999999923,0.9963002114164904,0.06666666666666445,0.979475188360613,0.0038819875776397515,0.3065948598009706,2,28,7540,158
7,Edema,27,0.4695728690393509,0.877,0.006249999999999961,0.9980179704016912,0.0624999999999961,0.9793827800829874,0.002070393374741201,0.3065948598009706,1,15,7553,159
7,Edema,28,0.4748392306989239,0.877,0.006249999999999961,0.9986786469344607,0.09090909090908264,0.9793961383957496,0.0014233954451345755,0.3065948598009706,1,10,7558,159
7,Edema,29,0.4801055923584969,0.877,0.006249999999999961,0.9988107822410147,0.09999999999999,0.9793988079813422,0.0012939958592132505,0.3065948598009706,1,9,7559,159
7,Edema,30,0.4853719540180699,0.877,0.006249999999999961,0.9992071881606764,0.14285714285712245,0.9794068125890427,0.0009057971014492754,0.3065948598009706,1,6,7562,159
7,Edema,31,0.4906383156776428,0.877,0.006249999999999961,0.9993393234672303,0.16666666666663887,0.9794094794094793,0.0007763975155279503,0.3065948598009706,1,5,7563,159
7,Effusion,0,0.4360239803791046,0.855,0.8597081930415253,0.7158110282287552,0.2827611664820966,0.9750946403666068,0.35054347826086957,0.3035817074263565,766,1943,4894,125
7,Effusion,1,0.44291609141134447,0.855,0.8417508417508408,0.7346789527570571,0.2925117004680186,0.9726955848179704,0.33178053830227744,0.3035817074263565,750,1814,5023,141
7,Effusion,2,0.4498082024435843,0.855,0.8271604938271595,0.7534006143045194,0.3041683862979776,0.970970782280867,0.3135351966873706,0.3035817074263565,737,1686,5151,154
7,Effusion,3,0.4567003134758242,0.855,0.8058361391694716,0.7678806494076348,0.31149674620390444,0.9680988382813939,0.29826604554865427,0.3035817074263565,718,1587,5250,173
7,Effusion,4,0.46359242450806404,0.855,0.7957351290684614,0.7829457364341085,0.32330141358869113,0.967118337850045,0.28377329192546585,0.3035817074263565,709,1484,5353,182
7,Effusion,5,0.4704845355403039,0.855,0.7833894500561158,0.7981570864414216,0.3358999037536091,0.9658407079646016,0.26889233954451347,0.3035817074263565,698,1380,5457,193
7,Effusion,6,0.47737664657254375,0.855,0.7654320987654312,0.8130759104870556,0.34795918367346923,0.96376560332871,0.2536231884057971,0.3035817074263565,682,1278,5559,209
7,Effusion,7,0.4842687576047836,0.855,0.7497194163860822,0.8271171566476524,0.3610810810810809,0.9620619258251104,0.23938923395445136,0.3035817074263565,668,1182,5655,223
7,Effusion,8,0.49116086863702346,0.855,0.7272727272727264,0.8405733508848909,0.3728423475258916,0.9594323873121868,0.22489648033126294,0.3035817074263565,648,1090,5747,243
7,Effusion,9,0.4980529796692633,0.855,0.6980920314253639,0.8521281263712154,0.3808940600122472,0.9558654634946676,0.2113095238095238,0.3035817074263565,622,1011,5826,269
7,Effusion,10,0.5049450907015032,0.855,0.6599326599326591,0.8633903758958607,0.386333771353482,0.9511762810183692,0.19694616977225674,0.3035817074263565,588,934,5903,303
7,Effusion,11,0.511837201733743,0.855,0.6341189674523,0.8736287845546291,0.39538138558432445,0.9482457532941735,0.1849120082815735,0.3035817074263565,565,864,5973,326
7,Effusion,12,0.5187293127659829,0.855,0.6094276094276088,0.8854760860026326,0.4095022624434386,0.9456419868791002,0.17158385093167702,0.3035817074263565,543,783,6054,348
7,Effusion,13,0.5256214237982227,0.855,0.5679012345679005,0.8964458095655988,0.4168039538714989,0.9408965305495853,0.1570910973084886,0.3035817074263565,506,708,6129,385
7,Effusion,14,0.5325135348304626,0.855,0.5375982042648703,0.9066842182243673,0.42882721575649024,0.9376796248676447,0.1445393374741201,0.3035817074263565,479,638,6199,412
7,Effusion,15,0.5394056458627023,0.855,0.4904601571268232,0.9156062600555798,0.4309664694280075,0.9323801012809054,0.13121118012422361,0.3035817074263565,437,577,6260,454
7,Effusion,16,0.5462977568949423,0.855,0.4657687991021319,0.9277460874652624,0.45654565456545604,0.9301950432614752,0.11762422360248448,0.3035817074263565,415,494,6343,476
7,Effusion,17,0.553189867927182,0.855,0.43434343434343387,0.9388620740090682,0.48074534161490623,0.9271991911021232,0.10416666666666667,0.3035817074263565,387,418,6419,504
7,Effusion,18,0.560081978959422,0.855,0.39506172839506126,0.9479303788211203,0.49717514124293716,0.9232193732193731,0.09161490683229814,0.3035817074263565,352,356,6481,539
7,Effusion,19,0.5669740899916618,0.855,0.35914702581369207,0.9559748427672955,0.5152979066022536,0.9196566765161107,0.08035714285714286,0.3035817074263565,320,301,6536,571
7,Effusion,20,0.5738662010239017,0.855,0.3198653198653195,0.965189410560187,0.5449330783938804,0.9158917418459402,0.06767598343685301,0.3035817074263565,285,238,6599,606
7,Effusion,21,0.5807583120561415,0.855,0.28507295173961805,0.9719175076788064,0.5695067264573977,0.9125240318593791,0.057712215320910976,0.3035817074263565,254,192,6645,637
7,Effusion,22,0.5876504230883813,0.855,0.24130190796857437,0.976597923065672,0.5733333333333318,0.9080647354821161,0.048524844720496896,0.3035817074263565,215,160,6677,676
7,Effusion,23,0.5945425341206212,0.855,0.20875420875420853,0.9815708644142166,0.5961538461538441,0.904935275080906,0.040372670807453416,0.3035817074263565,186,126,6711,705
7,Effusion,24,0.601434645152861,0.855,0.17171717171717152,0.9852274389352054,0.602362204724407,0.9012576933369012,0.03286749482401656,0.3035817074263565,153,101,6736,738
7,Effusion,25,0.6083267561851009,0.855,0.1369248035914701,0.9896153283603919,0.6321243523316029,0.8979429329794292,0.024974120082815736,0.3035817074263565,122,71,6766,769
7,Effusion,26,0.6152188672173408,0.855,0.1010101010101009,0.9925405879771828,0.638297872340421,0.8944246737841043,0.018245341614906832,0.3035817074263565,90,51,6786,801
7,Effusion,27,0.6221109782495806,0.855,0.0819304152637485,0.9942957437472575,0.6517857142857085,0.892594537815126,0.014492753623188406,0.3035817074263565,73,39,6798,818
7,Effusion,28,0.6290030892818205,0.855,0.06060606060606054,0.9961971624981716,0.6749999999999916,0.8905596234309623,0.010351966873706004,0.3035817074263565,54,26,6811,837
7,Effusion,29,0.6358952003140603,0.855,0.04152637485970814,0.9978060552874066,0.7115384615384478,0.8887441375716518,0.006728778467908903,0.3035817074263565,37,15,6822,854
7,Effusion,30,0.6427873113463002,0.855,0.02469135802469133,0.9986836331724439,0.7096774193548159,0.8870988696894893,0.004011387163561077,0.3035817074263565,22,9,6828,869
7,Effusion,31,0.64967942237854,0.855,0.012345679012345664,0.9998537370191604,0.9166666666665902,0.8859512700881285,0.0015527950310559005,0.3035817074263565,11,1,6836,880
7,Emphysema,0,0.35460203886032104,0.856,0.8253012048192722,0.7771753504363924,0.07519209659714596,0.995089739248222,0.23576604554865424,0.31880369719974005,137,1685,5877,29
7,Emphysema,1,0.36369044550003543,0.856,0.7951807228915615,0.8126157101295952,0.08521626856036148,0.9944974915034794,0.2004399585921325,0.31880369719974005,132,1417,6145,34
7,Emphysema,2,0.3727788521397498,0.856,0.7771084337349351,0.8436921449352022,0.09839816933638437,0.9942340657628174,0.16964285714285715,0.31880369719974005,129,1182,6380,37
7,Emphysema,3,0.38186725877946426,0.856,0.7228915662650559,0.8697434541126685,0.10859728506787321,0.9930545070209873,0.1429865424430642,0.31880369719974005,120,985,6577,46
7,Emphysema,4,0.39095566541917864,0.856,0.6867469879518031,0.8894472361809044,0.11999999999999987,0.9923281203894952,0.1229296066252588,0.31880369719974005,114,836,6726,52
7,Emphysema,5,0.40004407205889303,0.856,0.6506024096385503,0.9053160539539803,0.13106796116504837,0.9915990730011586,0.10662525879917184,0.31880369719974005,108,716,6846,58
7,Emphysema,6,0.4091324786986074,0.856,0.6325301204819239,0.9193335096535307,0.14685314685314665,0.9913018679595037,0.09252070393374741,0.31880369719974005,105,610,6952,61
7,Emphysema,7,0.4182208853383218,0.856,0.590361445783129,0.9324252843163183,0.16091954022988478,0.9904480966427868,0.07880434782608696,0.31880369719974005,98,511,7051,68
7,Emphysema,8,0.4273092919780362,0.856,0.5783132530120447,0.9435334567574715,0.18355640535372814,0.9902845246356695,0.06767598343685301,0.31880369719974005,96,427,7135,70
7,Emphysema,9,0.4363976986177506,0.856,0.5481927710843341,0.9519968262364452,0.2004405286343608,0.9896893043717349,0.058747412008281576,0.31880369719974005,91,363,7199,75
7,Emphysema,10,0.445486105257465,0.856,0.5301204819277077,0.9588733139381115,0.22055137844611472,0.9893573475235365,0.051630434782608696,0.31880369719974005,88,311,7251,78
7,Emphysema,11,0.4545745118971794,0.856,0.5060240963855391,0.964691880454906,0.2393162393162386,0.9888843703402466,0.045419254658385096,0.31880369719974005,84,267,7295,82
7,Emphysema,12,0.4636629185368938,0.856,0.49397590361445487,0.9694525257868287,0.26198083067092565,0.9886716115981118,0.040502070393374744,0.31880369719974005,82,231,7331,84
7,Emphysema,13,0.4727513251766082,0.856,0.4638554216867442,0.9747421317111874,0.2873134328358198,0.9880697050938336,0.03467908902691511,0.31880369719974005,77,191,7371,89
7,Emphysema,14,0.48183973181632256,0.856,0.43373493975903354,0.9800317376355461,0.3228699551569492,0.9874750166555628,0.028856107660455488,0.31880369719974005,72,151,7411,94
7,Emphysema,15,0.490928138456037,0.856,0.3855421686746965,0.9821475800052895,0.3216080402010034,0.9864523841147561,0.025750517598343684,0.31880369719974005,64,135,7427,102
7,Emphysema,16,0.5000165450957513,0.856,0.3674698795180701,0.9850568632636867,0.3505747126436762,0.9861000794281174,0.02251552795031056,0.31880369719974005,61,113,7449,105
7,Emphysema,17,0.5091049517354658,0.856,0.30120481927710663,0.9875694260777571,0.3472222222222198,0.9847046413502109,0.018633540372670808,0.31880369719974005,50,94,7468,116
7,Emphysema,18,0.5181933583751801,0.856,0.26506024096385383,0.9904787093361543,0.37931034482758297,0.9839726747241196,0.015010351966873706,0.31880369719974005,44,72,7490,122
7,Emphysema,19,0.5272817650148945,0.856,0.23493975903614317,0.9923300714096799,0.40206185567009894,0.9833573581444108,0.01255175983436853,0.31880369719974005,39,58,7504,127
7,Emphysema,20,0.536370171654609,0.856,0.1686746987951797,0.9937847130388785,0.37333333333332835,0.9819678557428458,0.009704968944099378,0.31880369719974005,28,47,7515,138
7,Emphysema,21,0.5454585782943233,0.856,0.15060240963855331,0.9949748743718592,0.39682539682539053,0.9816046966731897,0.008152173913043478,0.31880369719974005,25,38,7524,141
7,Emphysema,22,0.5545469849340378,0.856,0.13855421686746905,0.9961650357048398,0.4423076923076838,0.9813705054715997,0.006728778467908903,0.31880369719974005,23,29,7533,143
7,Emphysema,23,0.5636353915737521,0.856,0.10240963855421625,0.9968262364453847,0.4146341463414533,0.9806166254715752,0.005305383022774327,0.31880369719974005,17,24,7538,149
7,Emphysema,24,0.5727237982134665,0.856,0.09638554216867412,0.9978841576302564,0.49999999999998435,0.9805093555093554,0.004140786749482402,0.31880369719974005,16,16,7546,150
7,Emphysema,25,0.5818122048531809,0.856,0.07831325301204772,0.9984131182226923,0.5199999999999793,0.9801376087238737,0.0032349896480331265,0.31880369719974005,13,12,7550,153
7,Emphysema,26,0.5909006114928953,0.856,0.04819277108433706,0.9988098386670192,0.47058823529409,0.979509791207366,0.002199792960662526,0.31880369719974005,8,9,7553,158
7,Emphysema,27,0.5999890181326097,0.856,0.030120481927710663,0.9990743189632372,0.41666666666663194,0.9791342664593052,0.0015527950310559005,0.31880369719974005,5,7,7555,161
7,Emphysema,28,0.6090774247723241,0.856,0.02409638554216853,0.9997355197037819,0.6666666666665555,0.979020979020979,0.0007763975155279503,0.31880369719974005,4,2,7560,162
7,Emphysema,29,0.6181658314120385,0.856,0.02409638554216853,0.9998677598518909,0.79999999999984,0.9790236954551339,0.0006469979296066253,0.31880369719974005,4,1,7561,162
7,Emphysema,30,0.627254238051753,0.856,0.012048192771084265,0.9998677598518909,0.6666666666664445,0.9787702265372167,0.00038819875776397513,0.31880369719974005,2,1,7561,164
7,Emphysema,31,0.6363426446914673,0.856,0.0060240963855421326,0.9999999999999999,0.9999999999989999,0.9786463051637115,0.00012939958592132506,0.31880369719974005,1,0,7562,165
7,Fibrosis,0,0.28500181436538696,0.727,0.8454545454545378,0.532554476240483,0.025451559934318548,0.9958271968581245,0.47282608695652173,0.2712286980687708,93,3561,4057,17
7,Fibrosis,1,0.2866716096478124,0.727,0.7909090909090838,0.5924127067471777,0.027255639097744352,0.9949294532627864,0.41304347826086957,0.2712286980687708,87,3105,4513,23
7,Fibrosis,2,0.2883414049302378,0.727,0.7090909090909027,0.6505644526122341,0.028467153284671524,0.9935846030473133,0.35455486542443065,0.2712286980687708,78,2662,4956,32
7,Fibrosis,3,0.29001120021266324,0.727,0.6181818181818126,0.6966395379364662,0.028583438419503983,0.9921480650588893,0.3078416149068323,0.2712286980687708,68,2311,5307,42
7,Fibrosis,4,0.29168099549508864,0.727,0.5363636363636315,0.7387765817799946,0.028794533918984858,0.9910195456946644,0.265139751552795,0.2712286980687708,59,1990,5628,51
7,Fibrosis,5,0.2933507907775141,0.727,0.4818181818181775,0.7729062746127592,0.029725182277061116,0.9904121110176618,0.23071946169772256,0.2712286980687708,53,1730,5888,57
7,Fibrosis,6,0.29502058605993947,0.727,0.4363636363636324,0.8067734313468101,0.03157894736842103,0.990012886597938,0.19668737060041408,0.2712286980687708,48,1472,6146,62
7,Fibrosis,7,0.2966903813423649,0.727,0.37272727272726935,0.8370963507482277,0.031981279251170024,0.9892956872479055,0.16589026915113872,0.2712286980687708,41,1241,6377,69
7,Fibrosis,8,0.2983601766247903,0.727,0.34545454545454235,0.8632186925702283,0.03518518518518515,0.9891696750902526,0.13975155279503104,0.2712286980687708,38,1042,6576,72
7,Fibrosis,9,0.30002997190721575,0.727,0.32727272727272433,0.8846153846153845,0.03934426229508192,0.9891384118596799,0.11840062111801242,0.2712286980687708,36,879,6739,74
7,Fibrosis,10,0.30169976718964114,0.727,0.2636363636363612,0.9020740351798371,0.03741935483870963,0.9883503523658851,0.10028467908902691,0.2712286980687708,29,746,6872,81
7,Fibrosis,11,0.3033695624720666,0.727,0.24545454545454323,0.9173011289052243,0.04109589041095884,0.988261914863527,0.08501552795031056,0.2712286980687708,27,630,6988,83
7,Fibrosis,12,0.305039357754492,0.727,0.2090909090909072,0.9284589131005512,0.0404929577464788,0.987849162011173,0.07349896480331262,0.2712286980687708,23,545,7073,87
7,Fibrosis,13,0.3067091530369174,0.727,0.15454545454545315,0.9400105014439484,0.03586497890295351,0.987179487179487,0.06133540372670807,0.2712286980687708,17,457,7161,93
7,Fibrosis,14,0.3083789483193428,0.727,0.14545454545454414,0.9498556051457074,0.040201005025125525,0.9871759890859481,0.05150103519668737,0.2712286980687708,16,382,7236,94
7,Fibrosis,15,0.31004874360176826,0.727,0.11818181818181711,0.9577316881071146,0.03880597014925361,0.986879480589747,0.043348861283643896,0.2712286980687708,13,322,7296,97
7,Fibrosis,16,0.31171853888419365,0.727,0.09090909090909009,0.9650826988710947,0.03623188405797088,0.9865807836822328,0.03571428571428571,0.2712286980687708,10,266,7352,100
7,Fibrosis,17,0.3133883341666191,0.727,0.09090909090909009,0.9719086374376475,0.04464285714285694,0.9866737739872067,0.028985507246376812,0.2712286980687708,10,214,7404,100
7,Fibrosis,18,0.3150581294490445,0.727,0.07272727272727207,0.9761092150170647,0.042105263157894514,0.9864685592995488,0.02458592132505176,0.2712286980687708,8,182,7436,102
7,Fibrosis,19,0.31672792473146993,0.727,0.07272727272727207,0.9801785245471251,0.050314465408804715,0.9865239793896154,0.020574534161490684,0.2712286980687708,8,151,7467,102
